base_name,mask_label,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,redox_ratio_norm_mean,redox_ratio_norm_stdev,flirr_mean,flirr_stdev,set_base_name,analyzed_by,cancer,cell_line,cell_type,date,dish,dye,experiment,fad_a1,fad_a2,fad_image_number,fad_photons,fad_t1,fad_t2,filter_cube,mask_cell,mask_cytoplasm,mask_nuclei,media,nadh_a1,nadh_a2,nadh_image_number,nadh_photons,nadh_t1,nadh_t2,objective,reanalyzed_by,resolution,treatment
HPDE_2DG_10_36,36.0,249.19649805447472,153.55407641812553,65.97421031128404,5.643006610695819,65.7396576256763,5.134307372958377,34.025789688715946,5.643006610695819,34.2603423743237,5.134307372958377,315.6655484435798,105.634040076727,313.37028888958287,97.44404909626248,2556.034649805448,544.7493701469153,2513.9190210560014,503.29472948333176,1057.509645612996,165.3704569320858,1049.918128132923,153.8809006595105,61.400778210116734,41.40817603077858,78.280546692607,10.981377494915442,79.01747672370088,6.530122380091473,19.96848054474708,4.299745588674494,20.44703531685678,3.3583823704849185,149.63897237354084,53.10712659723223,153.26727449619773,45.72717914801639,1928.6622373540856,438.48792403127686,1920.8029385297848,358.73468770234985,504.5315989447366,115.73083165404375,511.05409930644174,93.14737635525452,4.665683572719636,2.616941160592473,0.7919030076518496,0.0882436787257995,0.4276331084998924,0.0723504700425944,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_37,37.0,256.9486404833837,191.46167078641864,68.46997809667673,6.0672939221296325,68.14905749853028,5.06777274711323,31.53002190332326,6.0672939221296325,31.85094250146972,5.06777274711323,305.5578495468278,92.46214902909614,309.39145369429747,79.89226831017851,2469.6488972809666,581.0823554093854,2436.073635802469,506.86563824757417,966.7790184653954,172.62825524072375,970.459421878947,144.06078394127354,67.03172205438067,46.62125362732938,76.72455755287008,6.392845128659779,77.42083052169015,5.006179068617135,22.822270241691843,4.054805842462264,22.34931032338028,3.521808594116048,136.5210965407855,48.63958342988991,138.94711507335214,42.6920746539174,1695.989441087613,344.24747963388165,1758.9802460845071,325.5603972060073,488.01900620013424,102.37122660557488,496.1632106409359,90.57037540861852,4.168236393597615,2.3966626073932624,0.7657533223437111,0.1224931761114628,0.4106920455080493,0.0851942575821626,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_38,38.0,236.54508196721312,143.2353403379019,67.92165327868852,5.919841504284545,67.74368167264412,5.3741475384176,32.07834672131148,5.919841504284545,32.25631832735589,5.3741475384176,291.4685413934426,131.5240779553811,283.4236958677686,116.99522278786648,2503.941475409836,947.6047710923598,2475.813476445415,774.4076089176507,971.2691671121848,202.07941524042545,967.8455989716388,180.56443633783832,77.37704918032787,56.55801140057654,76.85774836065573,10.385558768681792,77.59550019597457,7.400318587790825,21.50290737704918,4.136930018867996,21.610008278601697,3.2069793148336614,147.62316885245906,53.46015791382628,150.98037826271187,45.82231055724264,1692.3532786885244,362.5784067990744,1718.706415254237,294.3302604332678,480.6535553918033,101.8065000226922,489.0938503025852,83.99074944111145,3.365312886298663,1.1924158956958562,0.7534673233305372,0.0695277865002687,0.4123377310864711,0.0776941703643697,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_39,39.0,237.53472222222223,167.12740122078046,66.98647725694444,6.44447790542631,66.08155755664377,5.48865839256155,33.01352274305556,6.444477905426311,33.918442443356234,5.488658392561551,289.02341180555555,104.62168593585092,297.2111731179652,90.89412468312108,2477.6041666666665,495.9379651916183,2476.198462724748,447.32201332193705,994.8609927733488,184.9400644808441,1022.1919997691098,157.51400235591262,66.24826388888889,41.43748425221523,78.4456467013889,3.379224727191745,78.41269830446291,3.1720327992498385,21.554353298611108,3.3792247271917444,21.587301695537096,3.1720327992498385,134.6365690972222,44.447171383848776,138.60599717235775,41.83054119944123,1809.7735069444443,272.9782048067334,1811.154909457795,255.125881533872,491.5989430310761,93.38574272780654,496.0812567431565,88.61927142403793,3.598388972907547,1.557774189473909,0.7558765557671178,0.0904046776711555,0.4218489869448326,0.0851438060846866,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_40,40.0,334.70093457943926,221.2843654055983,63.94075140186916,6.28344131442666,64.19842361526077,4.948279246577379,36.05924859813084,6.28344131442666,35.80157638473925,4.948279246577378,325.939046728972,120.69994756326848,341.4050289866808,105.73321623484668,2507.803302180685,542.7027432902522,2499.7644401008947,416.4567288740213,1092.80179445647,174.79870196454618,1103.0653917160614,150.47831694090002,92.74454828660436,48.25306643556018,80.41592211838007,3.905571323223791,80.403420912969,3.465024957408342,19.584077881619937,3.905571323223792,19.596579087031007,3.4650249574083425,128.59892024922118,37.11872786929982,129.12780091028182,33.16432546769747,1775.9511838006229,232.6507739210752,1761.983799334923,208.63808111182811,446.3488624567876,75.53252886595175,446.1680396169414,74.01890375757704,3.6055636725249465,1.5411403852288488,0.7511508442446785,0.104919697853611,0.4493375028882856,0.0798524767460738,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_41,41.0,208.8703007518797,146.1010056597721,68.11823815789474,6.610089336390737,68.07677485128556,6.067082048739029,31.881761842105263,6.610089336390737,31.92322514871444,6.067082048739029,280.0117171052632,113.64237553480976,284.4732915918969,102.02163570532936,2331.900620300752,601.5596253428752,2334.6304741763333,527.7070047982166,919.2011508806064,230.3326189021788,927.363394796077,209.0268773539547,108.0,170.77474941452553,77.70723045112781,3.2524513710126475,77.5326551796157,2.286198084589558,22.29276954887218,3.2524513710126475,22.46734482038429,2.286198084589559,165.54419981203006,50.02745238540164,165.61940481759956,35.38076322369076,1899.9389285714285,309.02272042503546,1838.1586266012253,243.1733087859905,546.7046552944613,95.33293273144164,538.3786712741324,69.86997780572142,3.2279075998019926,2.112314199039249,0.6932251752563239,0.1748917712497553,0.4109640767826029,0.0868854539735538,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_42,42.0,296.1394472361809,210.2370029006292,64.78829359296483,6.419452908918388,64.82381114339893,5.720891652441199,35.21170640703517,6.419452908918388,35.176188856601065,5.720891652441198,306.2849366834171,106.28876042930575,316.33783722738593,95.16021975768876,2443.090238693468,523.9147193250496,2389.887326695712,449.4681339907496,1038.6883802456716,171.88856198649182,1030.9235443442772,150.46859586474056,79.60804020100502,77.82091692620028,78.4870756281407,3.0709449435050407,78.48556642627193,2.677693492774229,21.5129243718593,3.0709449435050407,21.514433573728063,2.677693492774229,150.9792497487437,47.4827060965558,143.33807824296176,41.93869619632933,1794.3600753768849,302.93778147827527,1763.1805136662035,260.72763367752566,498.966846881592,82.42138584827524,487.74449392294815,72.75552164933286,4.173481969875045,2.099254897011147,0.7731992027776464,0.1009487541217596,0.4487710092819746,0.0807445984745872,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_43,43.0,224.91729323308272,141.04388188871334,68.18586109022557,5.502965272360491,67.91196823310156,4.890064879291367,31.81413890977443,5.502965272360492,32.08803176689844,4.890064879291366,290.1302541353383,109.99956765248852,288.76493392057233,99.95343192267032,2416.138195488722,624.7569491432319,2338.437934411981,549.7027464574398,946.321699829056,184.3590726011176,930.469855102933,162.75718137306478,64.0,35.78249876748566,78.27715601503759,3.007010059553059,78.68742236548404,2.897714294139316,21.72284398496241,3.007010059553059,21.31257763451597,2.897714294139316,152.4030259398496,55.59958206403381,148.80992109081296,49.73253259653627,1859.9016917293231,309.2216987994475,1869.6137626292293,285.44584475202646,520.0922745495398,107.2544259545828,512.4705001873538,96.99500506957334,3.653258783535597,1.4881168479815756,0.7643707349257767,0.0724161434560548,0.4072503725467509,0.0739477478624579,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_44,44.0,208.99377593360995,141.84696754574944,67.79568360995852,5.230799713308469,67.75821665955229,4.853129362468115,32.20431639004149,5.230799713308469,32.24178334044771,4.853129362468115,296.6135842323652,110.50274046405484,306.9784047610066,102.8106098204233,2487.0959128630707,489.8235105679183,2478.491380950017,456.4309495318764,987.4559324968108,171.07784084953474,994.3102832158494,156.04654193684215,68.13485477178423,39.13961164961455,77.86754564315352,6.781936418269024,78.05984915501963,4.875522662112374,21.51004771784233,3.3041459887643287,21.678283057763164,3.0010340343026067,155.3872651452282,49.69636343215277,157.07050287141075,47.69513740078346,1881.0684854771785,355.04973364209764,1878.6605188636156,341.29825303797435,524.7982044451252,102.99800383459969,527.357476777773,98.97270958216563,3.212096427868241,1.672295804116594,0.7330899695307874,0.0842220811087828,0.4116622906821645,0.0691107691625605,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
HPDE_2DG_10_45,45.0,230.46750524109012,121.45733474852982,64.39084046121593,6.421745221461934,64.91793663867992,5.796327683326513,35.60915947589099,6.421745473900942,35.08206332884576,5.796327824782292,311.425228721174,110.9223643559995,309.283006984254,101.00063224213304,2541.578637316561,624.8192721670073,2526.3407084314995,567.1419613111836,1081.6937100434295,183.48961711677427,1067.9471822452217,175.2373608769029,69.0545073375262,35.79731502086122,77.18064779874214,4.805478238721989,77.10546033577218,4.032940454786293,22.60970859538784,3.4135278865897227,22.77917489905583,3.1618459086076416,150.96412327044024,50.66581090255977,150.51207036947085,45.44565033904655,1789.2301677148848,322.70971592530714,1768.060994262121,296.2303053066961,517.3929877102262,100.34750102870017,514.764223086182,88.10868700351264,3.500323014954182,1.4057301319159077,0.7555174631870079,0.0826122363034065,0.46120429103051,0.0856377397832808,HPDE_2DG_10,,,,,,,,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10f_t2.asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cells.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_cyto.tiff,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_mask_nuclei.tiff,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a1[%].asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_a2[%].asc,,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_photons.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t1.asc,C:\Users\econtrerasguzman\Desktop\development\flim_tools\examples\example_data\redox_ratio\HPDE_2DG_10n_t2.asc,,,"(256, 256)",
